Time [s], II
12.48,0.17969
12.488,0.18555
12.496,0.18555
12.504,0.19531
12.512,0.20117
12.52,0.20508
12.528,0.20508
12.536,0.20508
12.544,0.20508
12.552,0.21484
12.56,0.21484
12.568,0.23047
12.576,0.23438
12.584,0.24609
12.592,0.24023
12.6,0.25
12.608,0.25586
12.616,0.25977
12.624,0.26562
12.632,0.26562
12.64,0.25586
12.648,0.25586
12.656,0.24023
12.664,0.2207
12.672,0.20117
12.68,0.17578
12.688,0.15625
12.696,0.14453
12.704,0.15039
12.712,0.15625
12.72,0.17969
12.728,0.18555
12.736,0.20117
12.744,0.20508
12.752,0.21094
12.76,0.21484
12.768,0.21484
12.776,0.21094
12.784,0.2207
12.792,0.21484
12.8,0.2207
12.808,0.21484
12.816,0.2207
12.824,0.22461
12.832,0.23047
12.84,0.23047
12.848,0.2207
12.856,0.22461
12.864,0.24023
12.872,0.28516
12.88,0.29492
12.888,0.29492
12.896,0.33594
12.904,0.36523
12.912,0.36523
12.92,0.33008
12.928,0.30469
12.936,0.26953
12.944,0.2793
12.952,0.25977
12.96,0.21484
12.968,0.17969
12.976,0.16602
12.984,0.15625
12.992,0.15039
13,0.15625
13.008,0.14453
13.016,0.15039
13.024,0.14062
13.032,0.14453
13.04,0.14453
13.048,0.14453
13.056,0.16992
13.064,0.26953
13.072,0.4043
13.08,0.52539
13.088,0.56055
13.096,0.16602
13.104,0.080078
13.112,0.17969
13.12,0.16602
13.128,0.17578
13.136,0.18555
13.144,0.17969
13.152,0.18945
13.16,0.19531
13.168,0.20117
13.176,0.19531
13.184,0.20117
13.192,0.20508
13.2,0.21484
13.208,0.22461
13.216,0.22461
13.224,0.23047
13.232,0.23438
13.24,0.24023
13.248,0.25
13.256,0.25
13.264,0.25586
13.272,0.26562
13.28,0.26562
13.288,0.26562
13.296,0.25977
13.304,0.26562
13.312,0.24023
13.32,0.2207
13.328,0.20117
13.336,0.17969
13.344,0.16016
13.352,0.15625
13.36,0.14453
13.368,0.16016
13.376,0.17578
13.384,0.19531
13.392,0.20508
13.4,0.2207
13.408,0.2207
13.416,0.22461
13.424,0.2207
13.432,0.2207
13.44,0.23047
13.448,0.23047
13.456,0.23047
13.464,0.23047
13.472,0.23047
13.48,0.23047
13.488,0.23047
13.496,0.23047
13.504,0.23438
13.512,0.23047
13.52,0.24609
13.528,0.27539
13.536,0.30078
13.544,0.29492
13.552,0.32422
13.56,0.35938
13.568,0.38086
13.576,0.35938
13.584,0.33984
13.592,0.29102
13.6,0.27539
13.608,0.29492
13.616,0.25977
13.624,0.21484
13.632,0.17969
13.64,0.17578
13.648,0.16992
13.656,0.15625
13.664,0.16016
13.672,0.15625
13.68,0.15625
13.688,0.16016
13.696,0.16602
13.704,0.16992
13.712,0.16602
13.72,0.21484
13.728,0.34961
13.736,0.4707
13.744,0.59961
13.752,0.42969
13.76,0.12109
13.768,0.16992
13.776,0.19531
13.784,0.17969
13.792,0.18555
13.8,0.18555
13.808,0.17969
13.816,0.17969
13.824,0.17969
13.832,0.18555
13.84,0.18945
13.848,0.19531
13.856,0.20117
13.864,0.20508
13.872,0.20508
13.88,0.21094
13.888,0.2207
13.896,0.23047
13.904,0.24023
13.912,0.24023
13.92,0.25586
13.928,0.25586
13.936,0.25586
13.944,0.25586
13.952,0.25586
13.96,0.24609
13.968,0.23438
13.976,0.22461
13.984,0.20508
13.992,0.17969
14,0.16602
14.008,0.14062
14.016,0.13477
14.024,0.13477
14.032,0.16016
14.04,0.17969
14.048,0.19531
14.056,0.20508
14.064,0.21484
14.072,0.22461
14.08,0.23047
14.088,0.23047
14.096,0.23047
14.104,0.23047
14.112,0.23047
14.12,0.24023
14.128,0.24023
14.136,0.24609
14.144,0.24609
14.152,0.24609
14.16,0.24023
14.168,0.24609
14.176,0.24609
14.184,0.26953
14.192,0.30078
14.2,0.31445
14.208,0.31445
14.216,0.3457
14.224,0.375
14.232,0.38477
14.24,0.34961
14.248,0.32422
14.256,0.2793
14.264,0.30078
14.272,0.28516
14.28,0.24023
14.288,0.20117
14.296,0.17969
14.304,0.17578
14.312,0.16602
14.32,0.16602
14.328,0.16602
14.336,0.16602
14.344,0.16602
14.352,0.16602
14.36,0.16602
14.368,0.16992
14.376,0.18555
14.384,0.26953
14.392,0.41016
14.4,0.50977
14.408,0.55078
14.416,0.2207
14.424,0.050781
14.432,0.14062
14.44,0.16016
14.448,0.18555
14.456,0.19531
14.464,0.18945
14.472,0.20117
14.48,0.20117
14.488,0.20508
14.496,0.20508
14.504,0.21094
14.512,0.21484
14.52,0.2207
14.528,0.2207
14.536,0.23047
14.544,0.23047
14.552,0.24609
14.56,0.25
14.568,0.25977
14.576,0.26953
14.584,0.27539
14.592,0.27539
14.6,0.2793
14.608,0.27539
14.616,0.27539
14.624,0.26953
14.632,0.26562
14.64,0.25
14.648,0.23047
14.656,0.21094
14.664,0.18945
14.672,0.17578
14.68,0.16992
14.688,0.17578
14.696,0.17969
14.704,0.20117
14.712,0.21094
14.72,0.21484
14.728,0.2207
14.736,0.23047
14.744,0.22461
14.752,0.23047
14.76,0.22461
14.768,0.23047
14.776,0.22461
14.784,0.23047
14.792,0.23047
14.8,0.23047
14.808,0.23047
14.816,0.23438
14.824,0.23047
14.832,0.23047
14.84,0.23438
14.848,0.25586
14.856,0.28516
14.864,0.30078
14.872,0.30078
14.88,0.3457
14.888,0.37109
14.896,0.375
14.904,0.3457
14.912,0.32031
14.92,0.27539
14.928,0.29102
14.936,0.26953
14.944,0.22461
14.952,0.19531
14.96,0.16992
14.968,0.16992
14.976,0.16016
14.984,0.16016
14.992,0.16016
15,0.15625
15.008,0.15039
15.016,0.16016
15.024,0.16016
15.032,0.16602
15.04,0.18945
15.048,0.28516
15.056,0.41602
15.064,0.49414
15.072,0.52539
15.08,0.18555
15.088,0.041016
15.096,0.13477
15.104,0.16016
15.112,0.17969
15.12,0.19531
15.128,0.19531
15.136,0.20117
15.144,0.19531
15.152,0.20508
15.16,0.20508
15.168,0.21484
15.176,0.21484
15.184,0.23047
15.192,0.23047
15.2,0.24023
15.208,0.24023
15.216,0.25586
15.224,0.25586
15.232,0.25977
15.24,0.26953
15.248,0.2793
15.256,0.28516
15.264,0.28516
15.272,0.29102
15.28,0.29102
15.288,0.2793
15.296,0.26953
15.304,0.25586
15.312,0.23438
15.32,0.21484
15.328,0.18945
15.336,0.17969
15.344,0.16602
15.352,0.17578
15.36,0.17969
15.368,0.20508
15.376,0.21094
15.384,0.2207
15.392,0.2207
15.4,0.23047
15.408,0.23047
15.416,0.23438
15.424,0.23438
15.432,0.24023
15.44,0.23438
15.448,0.24023
15.456,0.23438
15.464,0.24023
15.472,0.23438
15.48,0.24023
15.488,0.24609
15.496,0.23438
15.504,0.24609
15.512,0.26953
15.52,0.30469
15.528,0.30469
15.536,0.33008
15.544,0.36523
15.552,0.39062
15.56,0.37109
15.568,0.3457
15.576,0.30078
15.584,0.2793
15.592,0.30078
15.6,0.26562
15.608,0.21484
15.616,0.18555
15.624,0.17969
15.632,0.17578
15.64,0.16602
15.648,0.16602
15.656,0.16992
15.664,0.16602
15.672,0.16602
15.68,0.16992
15.688,0.17578
15.696,0.16992
15.704,0.21484
15.712,0.3457
15.72,0.45508
15.728,0.53516
15.736,0.42578
15.744,0.080078
15.752,0.044922
15.76,0.16016
15.768,0.17969
15.776,0.20508
15.784,0.21484
15.792,0.21094
15.8,0.2207
15.808,0.2207
15.816,0.22461
15.824,0.22461
15.832,0.23438
15.84,0.24023
15.848,0.24609
15.856,0.25
15.864,0.25586
15.872,0.25977
15.88,0.26953
15.888,0.26562
15.896,0.27539
15.904,0.2793
15.912,0.29102
15.92,0.30078
15.928,0.29492
15.936,0.30078
15.944,0.29492
15.952,0.28516
15.96,0.26953
15.968,0.25
15.976,0.23047
15.984,0.21484
15.992,0.18945
16,0.18555
16.008,0.17969
16.016,0.17969
16.024,0.18945
16.032,0.21094
16.04,0.21484
16.048,0.22461
16.056,0.22461
16.064,0.23047
16.072,0.23047
16.08,0.23047
16.088,0.23438
16.096,0.24023
16.104,0.24609
16.112,0.24023
16.12,0.24609
16.128,0.23438
16.136,0.24609
16.144,0.23438
16.152,0.24609
16.16,0.24023
16.168,0.25977
16.176,0.29492
16.184,0.31055
16.192,0.31445
16.2,0.35547
16.208,0.38086
16.216,0.39062
16.224,0.3457
16.232,0.32031
16.24,0.2793
16.248,0.30078
16.256,0.27539
16.264,0.23438
16.272,0.19531
16.28,0.17969
16.288,0.16992
16.296,0.16992
16.304,0.16602
16.312,0.16016
16.32,0.16992
16.328,0.16992
16.336,0.16602
16.344,0.16602
16.352,0.16992
16.36,0.19531
16.368,0.29492
16.376,0.41992
16.384,0.5
16.392,0.52539
16.4,0.13477
16.408,0.041016
16.416,0.15039
16.424,0.16016
16.432,0.19531
16.44,0.18945
16.448,0.20117
16.456,0.20117
16.464,0.20508
16.472,0.21094
16.48,0.21484
16.488,0.2207
16.496,0.22461
16.504,0.22461
16.512,0.23047
16.52,0.23047
16.528,0.23438
16.536,0.24609
16.544,0.24609
16.552,0.25586
16.56,0.26953
16.568,0.26562
16.576,0.27539
16.584,0.28516
16.592,0.28516
16.6,0.2793
16.608,0.26953
16.616,0.25977
16.624,0.24023
16.632,0.2207
16.64,0.19531
16.648,0.17969
16.656,0.16016
16.664,0.16016
16.672,0.16602
16.68,0.18555
16.688,0.19531
16.696,0.20508
16.704,0.21484
16.712,0.2207
16.72,0.22461
16.728,0.2207
16.736,0.22461
16.744,0.22461
16.752,0.23047
16.76,0.2207
16.768,0.2207
16.776,0.21484
16.784,0.22461
16.792,0.2207
16.8,0.22461
16.808,0.22461
16.816,0.22461
16.824,0.22461
16.832,0.25977
16.84,0.28516
16.848,0.29102
16.856,0.30469
16.864,0.33984
16.872,0.36523
16.88,0.34961
16.888,0.33594
16.896,0.29102
16.904,0.27539
16.912,0.29102
16.92,0.25977
16.928,0.21094
16.936,0.16992
16.944,0.16016
16.952,0.16016
16.96,0.15625
16.968,0.15625
16.976,0.15625
16.984,0.15039
16.992,0.14453
17,0.15625
17.008,0.15039
17.016,0.16016
17.024,0.20117
17.032,0.33594
17.04,0.44531
17.048,0.56055
17.056,0.41992
17.064,0.095703
17.072,0.085938
17.08,0.17969
17.088,0.16992
17.096,0.17969
17.104,0.17969
17.112,0.17969
17.12,0.18945
17.128,0.18945
17.136,0.18555
17.144,0.19531
17.152,0.20508
17.16,0.20508
17.168,0.21484
17.176,0.22461
17.184,0.23047
17.192,0.23047
17.2,0.24609
17.208,0.25
17.216,0.25586
17.224,0.25586
17.232,0.25586
17.24,0.25586
17.248,0.26953
17.256,0.26562
17.264,0.27539
17.272,0.25586
17.28,0.23438
17.288,0.21484
17.296,0.19531
17.304,0.17578
17.312,0.16016
17.32,0.14453
17.328,0.14453
17.336,0.16016
17.344,0.16992
17.352,0.18945
17.36,0.20508
17.368,0.2207
17.376,0.2207
17.384,0.23047
17.392,0.23047
17.4,0.22461
17.408,0.2207
17.416,0.23047
17.424,0.23047
17.432,0.23438
17.44,0.23047
17.448,0.23438
17.456,0.23438
17.464,0.24609
17.472,0.24609
17.48,0.25
17.488,0.25586
17.496,0.29492
17.504,0.31055
17.512,0.31055
17.52,0.3457
17.528,0.37109
17.536,0.375
17.544,0.3457
17.552,0.32422
17.56,0.27539
17.568,0.30078
17.576,0.2793
17.584,0.24609
17.592,0.20117
17.6,0.17969
17.608,0.17578
17.616,0.16992
17.624,0.16602
17.632,0.16602
17.64,0.16602
17.648,0.16992
17.656,0.16602
17.664,0.16992
17.672,0.16016
17.68,0.18555
17.688,0.26953
17.696,0.4043
17.704,0.53516
17.712,0.5957
17.72,0.25586
17.728,0.12109
17.736,0.19531
17.744,0.17969
17.752,0.17578
17.76,0.17969
17.768,0.17578
17.776,0.17969
17.784,0.17578
17.792,0.17578
17.8,0.17969
17.808,0.18555
17.816,0.20117
17.824,0.20117
17.832,0.20508
17.84,0.20508
17.848,0.21094
17.856,0.2207
17.864,0.23047
17.872,0.23047
17.88,0.24023
17.888,0.23438
17.896,0.24023
17.904,0.25
17.912,0.25
17.92,0.25586
17.928,0.24023
17.936,0.2207
17.944,0.20508
17.952,0.17969
17.96,0.16016
17.968,0.14062
17.976,0.125
17.984,0.12109
17.992,0.13477
18,0.15039
18.008,0.17578
18.016,0.18555
18.024,0.19531
18.032,0.20508
18.04,0.20508
18.048,0.21484
18.056,0.2207
18.064,0.22461
18.072,0.22461
18.08,0.23047
18.088,0.23047
18.096,0.23047
18.104,0.23047
18.112,0.23438
18.12,0.23438
18.128,0.24023
18.136,0.24609
18.144,0.24023
18.152,0.25586
18.16,0.29102
18.168,0.30078
18.176,0.30469
18.184,0.33984
18.192,0.36523
18.2,0.37109
18.208,0.33594
18.216,0.31445
18.224,0.26953
18.232,0.29492
18.24,0.26953
18.248,0.23438
18.256,0.19531
18.264,0.17578
18.272,0.16992
18.28,0.16602
18.288,0.16016
18.296,0.15625
18.304,0.15039
18.312,0.15625
18.32,0.15039
18.328,0.15625
18.336,0.16016
18.344,0.17578
18.352,0.26562
18.36,0.40039
18.368,0.48438
18.376,0.5293
18.384,0.21094
18.392,0.03125
18.4,0.12109
18.408,0.14453
18.416,0.17578
18.424,0.17969
18.432,0.17969
18.44,0.18945
18.448,0.19531
18.456,0.18945
18.464,0.20117
18.472,0.20508
18.48,0.20508
18.488,0.21484
18.496,0.2207
18.504,0.23047
18.512,0.23047
18.52,0.23438
18.528,0.24609
18.536,0.25
18.544,0.25586
18.552,0.25977
18.56,0.25977
18.568,0.26953
18.576,0.26953
18.584,0.27539
18.592,0.26562
18.6,0.25586
18.608,0.23438
18.616,0.2207
18.624,0.20117
18.632,0.17578
18.64,0.16016
18.648,0.15625
18.656,0.15039
18.664,0.16016
18.672,0.17969
18.68,0.19531
18.688,0.20117
18.696,0.20508
18.704,0.20508
18.712,0.20508
18.72,0.21094
18.728,0.21484
18.736,0.21484
18.744,0.21484
18.752,0.2207
18.76,0.21484
18.768,0.2207
18.776,0.21484
18.784,0.2207
18.792,0.22461
18.8,0.23047
18.808,0.2207
18.816,0.23438
18.824,0.26953
18.832,0.30078
18.84,0.30078
18.848,0.32422
18.856,0.35547
18.864,0.375
18.872,0.34961
18.88,0.33008
18.888,0.2793
18.896,0.27539
18.904,0.29102
18.912,0.25
18.92,0.20117
18.928,0.17578
18.936,0.16016
18.944,0.16016
18.952,0.15039
18.96,0.14062
18.968,0.14453
18.976,0.14453
18.984,0.15625
18.992,0.15625
19,0.15625
19.008,0.16016
19.016,0.21094
19.024,0.3457
19.032,0.44531
19.04,0.50586
19.048,0.33008
19.056,0.019531
19.064,0.080078
19.072,0.13477
19.08,0.16602
19.088,0.17969
19.096,0.18945
19.104,0.19531
19.112,0.20117
19.12,0.19531
19.128,0.20508
19.136,0.21094
19.144,0.21484
19.152,0.2207
19.16,0.22461
19.168,0.23047
19.176,0.23438
19.184,0.24609
19.192,0.25
19.2,0.25586
19.208,0.25586
19.216,0.26562
19.224,0.26953
19.232,0.27539
19.24,0.27539
19.248,0.27539
19.256,0.26953
19.264,0.25977
19.272,0.24609
19.28,0.23047
19.288,0.20508
19.296,0.18945
19.304,0.16602
19.312,0.16016
19.32,0.16016
19.328,0.16016
19.336,0.17578
19.344,0.18945
19.352,0.19531
19.36,0.20508
19.368,0.20508
19.376,0.21484
19.384,0.2207
19.392,0.21484
19.4,0.2207
19.408,0.21484
19.416,0.2207
19.424,0.21484
19.432,0.21484
19.44,0.2207
19.448,0.22461
19.456,0.2207
19.464,0.2207
19.472,0.2207
19.48,0.22461
19.488,0.25
19.496,0.28516
19.504,0.29492
19.512,0.30469
19.52,0.33984
19.528,0.35938
19.536,0.36523
19.544,0.32422
19.552,0.28516
19.56,0.25977
19.568,0.2793
19.576,0.24609
19.584,0.20508
19.592,0.17578
19.6,0.16016
19.608,0.16016
19.616,0.15039
19.624,0.14062
19.632,0.14453
19.64,0.14062
19.648,0.15039
19.656,0.15039
19.664,0.16016
19.672,0.16016
19.68,0.19531
19.688,0.31445
19.696,0.42969
19.704,0.5
19.712,0.41016
19.72,0.070312
19.728,0.019531
19.736,0.13477
19.744,0.16016
19.752,0.18555
19.76,0.19531
19.768,0.20117
19.776,0.20508
19.784,0.20508
19.792,0.21094
19.8,0.21484
19.808,0.2207
19.816,0.22461
19.824,0.22461
19.832,0.23047
19.84,0.23438
19.848,0.24609
19.856,0.25
19.864,0.25586
19.872,0.26562
19.88,0.27539
19.888,0.27539
19.896,0.2793
19.904,0.2793
19.912,0.2793
19.92,0.2793
19.928,0.27539
19.936,0.25586
19.944,0.23438
19.952,0.21484
19.96,0.18945
19.968,0.17578
19.976,0.16602
19.984,0.16016
19.992,0.16602
20,0.18555
20.008,0.19531
20.016,0.21094
20.024,0.21484
20.032,0.2207
20.04,0.21484
20.048,0.22461
20.056,0.2207
20.064,0.22461
20.072,0.2207
20.08,0.22461
20.088,0.22461
20.096,0.23047
20.104,0.23047
20.112,0.23047
20.12,0.23047
20.128,0.23047
20.136,0.23047
20.144,0.23047
20.152,0.23438
20.16,0.26953
20.168,0.30078
20.176,0.30469
20.184,0.32422
20.192,0.36523
20.2,0.38477
20.208,0.39062
20.216,0.34961
20.224,0.30469
20.232,0.2793
20.24,0.30078
20.248,0.26562
20.256,0.21484
20.264,0.17969
20.272,0.16992
20.28,0.16992
20.288,0.16016
20.296,0.16016
20.304,0.15039
20.312,0.15625
20.32,0.15625
20.328,0.15039
20.336,0.15039
20.344,0.16016
20.352,0.19531
20.36,0.32031
20.368,0.42969
20.376,0.51562
20.384,0.41016
20.392,0.076172
20.4,0.041016
20.408,0.15625
20.416,0.16992
20.424,0.17969
20.432,0.18555
20.44,0.17969
20.448,0.20117
20.456,0.20508
20.464,0.21094
20.472,0.21094
20.48,0.21484
20.488,0.21484
20.496,0.22461
20.504,0.2207
20.512,0.23047
20.52,0.23047
20.528,0.23438
20.536,0.23438
20.544,0.24609
20.552,0.24609
20.56,0.25586
20.568,0.26953
20.576,0.27539
20.584,0.27539
20.592,0.27539
20.6,0.25977
20.608,0.25586
20.616,0.23047
20.624,0.20508
20.632,0.17969
20.64,0.16992
20.648,0.16016
20.656,0.15625
20.664,0.16602
20.672,0.17578
20.68,0.18945
20.688,0.20508
20.696,0.2207
20.704,0.21484
20.712,0.2207
20.72,0.2207
20.728,0.22461
20.736,0.22461
20.744,0.23047
20.752,0.22461
20.76,0.23047
20.768,0.23047
20.776,0.23438
20.784,0.23047
20.792,0.23438
20.8,0.24023
20.808,0.23047
20.816,0.24023
20.824,0.25586
20.832,0.30078
20.84,0.30078
20.848,0.31445
20.856,0.3457
20.864,0.375
20.872,0.38086
20.88,0.35938
20.888,0.33008
20.896,0.29102
20.904,0.30078
20.912,0.28516
20.92,0.23438
20.928,0.20117
20.936,0.17969
20.944,0.17578
20.952,0.16602
20.96,0.16016
20.968,0.16016
20.976,0.16016
20.984,0.16602
20.992,0.16016
21,0.16016
21.008,0.16992
21.016,0.18945
21.024,0.2793
21.032,0.42578
21.04,0.5293
21.048,0.58008
21.056,0.18945
21.064,0.095703
21.072,0.18945
21.08,0.19531
21.088,0.20508
21.096,0.20508
21.104,0.20508
21.112,0.20508
21.12,0.20508
21.128,0.21094
21.136,0.21484
21.144,0.2207
21.152,0.22461
21.16,0.23047
21.168,0.23047
21.176,0.23047
21.184,0.24023
21.192,0.24609
21.2,0.25586
21.208,0.25977
21.216,0.26953
21.224,0.27539
21.232,0.27539
21.24,0.27539
21.248,0.27539
21.256,0.26953
21.264,0.27539
21.272,0.24609
21.28,0.23438
21.288,0.21094
21.296,0.18945
21.304,0.16992
21.312,0.16602
21.32,0.15625
21.328,0.16602
21.336,0.17969
21.344,0.19531
21.352,0.20508
21.36,0.2207
21.368,0.22461
21.376,0.23047
21.384,0.22461
21.392,0.22461
21.4,0.23047
21.408,0.22461
21.416,0.23047
21.424,0.23047
21.432,0.23438
21.44,0.23047
21.448,0.24023
21.456,0.24023
21.464,0.24609
21.472,0.24609
21.48,0.25
21.488,0.25586
21.496,0.29102
21.504,0.30078
21.512,0.30078
21.52,0.33008
21.528,0.36523
21.536,0.37109
21.544,0.3457
21.552,0.32031
21.56,0.27539
21.568,0.29102
21.576,0.27539
21.584,0.24023
21.592,0.20117
21.6,0.17969
21.608,0.17578
21.616,0.16992
21.624,0.16992
21.632,0.16992
21.64,0.16992
21.648,0.16602
21.656,0.16992
21.664,0.17578
21.672,0.16992
21.68,0.18945
21.688,0.26953
21.696,0.4043
21.704,0.50586
21.712,0.56445
21.72,0.25586
21.728,0.070312
21.736,0.15039
21.744,0.16992
21.752,0.18945
21.76,0.20508
21.768,0.20508
21.776,0.21094
21.784,0.21484
21.792,0.2207
21.8,0.22461
21.808,0.22461
21.816,0.23047
21.824,0.23047
21.832,0.24023
21.84,0.25
21.848,0.25586
21.856,0.25586
21.864,0.25977
21.872,0.25977
21.88,0.27539
21.888,0.27539
21.896,0.29102
21.904,0.29102
21.912,0.29492
21.92,0.29492
21.928,0.29102
21.936,0.27539
21.944,0.25586
21.952,0.23438
21.96,0.21484
21.968,0.18945
21.976,0.17578
21.984,0.16602
21.992,0.16992
22,0.17969
22.008,0.19531
22.016,0.20508
22.024,0.21484
22.032,0.23047
22.04,0.23047
22.048,0.23047
22.056,0.23047
22.064,0.23047
22.072,0.23047
22.08,0.23438
22.088,0.23438
22.096,0.24609
22.104,0.24609
22.112,0.25
22.12,0.25586
22.128,0.25
22.136,0.24609
22.144,0.25
22.152,0.24609
22.16,0.27539
22.168,0.30469
22.176,0.31445
22.184,0.32422
22.192,0.36523
22.2,0.39062
22.208,0.375
22.216,0.35547
22.224,0.31055
22.232,0.28516
22.24,0.30078
22.248,0.27539
22.256,0.22461
22.264,0.20117
22.272,0.17969
22.28,0.17578
22.288,0.16602
22.296,0.16992
22.304,0.16016
22.312,0.16016
22.32,0.16016
22.328,0.16602
22.336,0.16992
22.344,0.17969
22.352,0.21484
22.36,0.34961
22.368,0.44922
22.376,0.5293
22.384,0.41016
22.392,0.076172
22.4,0.041016
22.408,0.16016
22.416,0.17578
22.424,0.20117
22.432,0.20508
22.44,0.20117
22.448,0.21094
22.456,0.2207
22.464,0.22461
22.472,0.2207
22.48,0.23047
22.488,0.23047
22.496,0.23438
22.504,0.24609
22.512,0.25
22.52,0.25
22.528,0.25586
22.536,0.25977
22.544,0.26953
22.552,0.27539
22.56,0.28516
22.568,0.29102
22.576,0.28516
22.584,0.30078
22.592,0.29492
22.6,0.27539
22.608,0.26562
22.616,0.24609
22.624,0.22461
22.632,0.20117
22.64,0.17969
22.648,0.16992
22.656,0.16602
22.664,0.17969
22.672,0.18945
22.68,0.20508
22.688,0.21484
22.696,0.22461
22.704,0.22461
22.712,0.23047
22.72,0.23047
22.728,0.23047
22.736,0.23047
22.744,0.23047
22.752,0.23438
22.76,0.24609
22.768,0.23438
22.776,0.24023
22.784,0.24609
22.792,0.24023
22.8,0.25
22.808,0.24609
22.816,0.24609
22.824,0.25977
22.832,0.30078
22.84,0.30469
22.848,0.31055
22.856,0.34961
22.864,0.375
22.872,0.38086
22.88,0.34961
22.888,0.32422
22.896,0.28516
22.904,0.30078
22.912,0.2793
22.92,0.23438
22.928,0.20117
22.936,0.17969
22.944,0.17969
22.952,0.16992
22.96,0.16016
22.968,0.16016
22.976,0.16016
22.984,0.16016
22.992,0.16016
23,0.16016
23.008,0.16602
23.016,0.18555
23.024,0.2793
23.032,0.41602
23.04,0.49414
23.048,0.51953
23.056,0.15039
23.064,0.03125
23.072,0.13477
23.08,0.16016
23.088,0.18945
23.096,0.20508
23.104,0.20117
23.112,0.20508
23.12,0.20508
23.128,0.21484
23.136,0.21484
23.144,0.2207
23.152,0.22461
23.16,0.23047
23.168,0.23047
23.176,0.23438
23.184,0.24609
23.192,0.25586
23.2,0.25977
23.208,0.26953
23.216,0.27539
23.224,0.2793
23.232,0.28516
23.24,0.29102
23.248,0.29492
23.256,0.29102
23.264,0.2793
23.272,0.26562
23.28,0.25
23.288,0.23047
23.296,0.21094
23.304,0.17969
23.312,0.16602
23.32,0.16016
23.328,0.16602
23.336,0.17969
23.344,0.20117
23.352,0.20508
23.36,0.21094
23.368,0.21484
23.376,0.21484
23.384,0.21484
23.392,0.22461
23.4,0.22461
23.408,0.22461
23.416,0.23047
23.424,0.22461
23.432,0.22461
23.44,0.23047
23.448,0.23047
23.456,0.22461
23.464,0.23047
23.472,0.22461
23.48,0.23047
23.488,0.24023
23.496,0.26953
23.504,0.29492
23.512,0.30078
23.52,0.32031
23.528,0.35938
23.536,0.37109
23.544,0.34961
23.552,0.32422
23.56,0.2793
23.568,0.26953
23.576,0.28516
23.584,0.24023
23.592,0.20117
23.6,0.17578
23.608,0.16602
23.616,0.16016
23.624,0.15625
23.632,0.15625
23.64,0.15625
23.648,0.16016
23.656,0.15625
23.664,0.16016
23.672,0.15625
23.68,0.16602
23.688,0.21484
23.696,0.35547
23.704,0.44922
23.712,0.51953
23.72,0.32031
23.728,0.03125
23.736,0.095703
23.744,0.15039
23.752,0.17578
23.76,0.18945
23.768,0.18555
23.776,0.19531
23.784,0.20117
23.792,0.20508
23.8,0.20508
23.808,0.21094
23.816,0.21094
23.824,0.21484
23.832,0.22461
23.84,0.23047
23.848,0.23438
23.856,0.23438
23.864,0.24609
23.872,0.25
23.88,0.25977
23.888,0.26562
23.896,0.26953
23.904,0.27539
23.912,0.2793
23.92,0.27539
23.928,0.27539
23.936,0.25977
23.944,0.25586
23.952,0.23047
23.96,0.21094
23.968,0.18555
23.976,0.16602
23.984,0.15039
23.992,0.15625
24,0.15625
24.008,0.16992
24.016,0.17969
24.024,0.19531
24.032,0.20508
24.04,0.21094
24.048,0.21484
24.056,0.21094
24.064,0.21484
24.072,0.21484
24.08,0.2207
24.088,0.21484
24.096,0.23047
24.104,0.23047
24.112,0.23047
24.12,0.2207
24.128,0.22461
24.136,0.2207
24.144,0.23047
24.152,0.22461
24.16,0.23047
24.168,0.26953
24.176,0.29492
24.184,0.30078
24.192,0.32422
24.2,0.35547
24.208,0.37109
24.216,0.3457
24.224,0.32031
24.232,0.2793
24.24,0.30078
24.248,0.29102
24.256,0.25586
24.264,0.20508
24.272,0.17969
24.28,0.17969
24.288,0.17578
24.296,0.16602
24.304,0.16016
24.312,0.15625
24.32,0.14453
24.328,0.15625
24.336,0.15625
24.344,0.16016
24.352,0.17969
24.36,0.25977
24.368,0.38086
24.376,0.48438
24.384,0.54492
24.392,0.26953
24.4,0.064453
24.408,0.15039
24.416,0.16602
24.424,0.17969
24.432,0.17969
24.44,0.17969
24.448,0.18555
24.456,0.18555
24.464,0.18555
24.472,0.18555
24.48,0.19531
24.488,0.20117
24.496,0.20508
24.504,0.21094
24.512,0.21484
24.52,0.2207
24.528,0.23438
24.536,0.23047
24.544,0.25
24.552,0.25586
24.56,0.25586
24.568,0.25586
24.576,0.26953
24.584,0.26953
24.592,0.26953
24.6,0.26562
24.608,0.25
24.616,0.23047
24.624,0.20508
24.632,0.18555
24.64,0.16602
24.648,0.15625
24.656,0.14453
24.664,0.15039
24.672,0.16016
24.68,0.17969
24.688,0.18945
24.696,0.21094
24.704,0.21484
24.712,0.22461
24.72,0.21484
24.728,0.22461
24.736,0.22461
24.744,0.22461
24.752,0.2207
24.76,0.22461
24.768,0.22461
24.776,0.22461
24.784,0.22461
24.792,0.23047
24.8,0.23047
24.808,0.23047
24.816,0.23047
24.824,0.23047
24.832,0.26562
24.84,0.30078
24.848,0.29102
24.856,0.31055
24.864,0.34961
24.872,0.37109
24.88,0.36523
24.888,0.33984
24.896,0.29492
24.904,0.2793
24.912,0.30078
24.92,0.25586
24.928,0.2207
24.936,0.18555
24.944,0.17578
24.952,0.16602
24.96,0.16602
